packet_id,source,destination,source_ip,dest_ip,path,path_length,timestamp
1451,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.451
1452,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.452
1453,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.453
1454,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.454
1455,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.455
1456,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.456
1457,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.457
1458,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.458
1459,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.459
1460,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.46
1461,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.461
1462,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.462
1463,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.463
1464,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.464
1465,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.465
1466,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.466
1467,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.467
1468,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.468
1469,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.469
1470,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.47
1471,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.471
1472,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.472
1473,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.473
1474,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.474
1475,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.475
1476,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.476
1477,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.477
1478,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.478
1479,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.479
1480,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.48
1481,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.481
1482,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.482
1483,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.483
1484,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.484
1485,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.485
1486,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.486
1487,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.487
1488,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.488
1489,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.489
1490,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.49
1491,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.491
1492,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.492
1493,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.493
1494,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.494
1495,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.495
1496,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.496
1497,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.497
1498,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.498
1499,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.499
1500,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.5
1501,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.5010000000000001
1502,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.502
1503,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.5030000000000001
1504,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.504
1505,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.5050000000000001
1506,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.506
1507,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.5070000000000001
1508,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.508
1509,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.5090000000000001
1510,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.51
1511,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.5110000000000001
1512,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.512
1513,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.5130000000000001
1514,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.514
1515,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.5150000000000001
1516,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.516
1517,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.5170000000000001
1518,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.518
1519,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.5190000000000001
1520,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.52
1521,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.5210000000000001
1522,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.522
1523,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.5230000000000001
1524,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.524
1525,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.5250000000000001
1526,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.526
1527,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.5270000000000001
1528,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.528
1529,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.5290000000000001
1530,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.53
1531,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.5310000000000001
1532,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.532
1533,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.5330000000000001
1534,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.534
1535,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.5350000000000001
1536,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.536
1537,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.537
1538,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.538
1539,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.539
1540,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.54
1541,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.541
1542,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.542
1543,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.543
1544,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.544
1545,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.545
1546,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.546
1547,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.547
1548,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.548
1549,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.549
1550,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.55
1551,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.551
1552,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.552
1553,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.553
1554,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.554
1555,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.555
1556,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.556
1557,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.557
1558,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.558
1559,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.559
1560,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.56
1561,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.561
1562,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.562
1563,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.563
1564,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.564
1565,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.565
1566,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.566
1567,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.567
1568,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.568
1569,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.569
1570,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.57
1571,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.571
1572,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.572
1573,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.573
1574,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.574
1575,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.575
1576,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.576
1577,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.577
1578,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.578
1579,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.579
1580,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.58
1581,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.581
1582,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.582
1583,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.583
1584,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.584
1585,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.585
1586,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.586
1587,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.587
1588,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.588
1589,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.589
1590,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.59
1591,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.591
1592,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.592
1593,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.593
1594,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.594
1595,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.595
1596,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.596
1597,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.597
1598,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.598
1599,host11,host4,192.173.1.2,192.171.1.1,host11 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.599
1600,host12,host4,192.173.1.3,192.171.1.1,host12 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.6
1601,host12,host4,192.173.1.3,192.171.1.1,host12 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.601
1602,host12,host4,192.173.1.3,192.171.1.1,host12 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.602
1603,host12,host4,192.173.1.3,192.171.1.1,host12 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.603
1604,host12,host4,192.173.1.3,192.171.1.1,host12 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.604
1605,host12,host4,192.173.1.3,192.171.1.1,host12 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.605
1606,host12,host4,192.173.1.3,192.171.1.1,host12 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.606
1607,host12,host4,192.173.1.3,192.171.1.1,host12 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.607
1608,host12,host4,192.173.1.3,192.171.1.1,host12 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.608
1609,host12,host4,192.173.1.3,192.171.1.1,host12 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.609
1610,host12,host4,192.173.1.3,192.171.1.1,host12 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.61
1611,host12,host4,192.173.1.3,192.171.1.1,host12 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.611
1612,host12,host4,192.173.1.3,192.171.1.1,host12 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.612
1613,host12,host4,192.173.1.3,192.171.1.1,host12 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.613
1614,host12,host4,192.173.1.3,192.171.1.1,host12 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.614
1615,host12,host4,192.173.1.3,192.171.1.1,host12 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.615
1616,host12,host4,192.173.1.3,192.171.1.1,host12 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.616
1617,host12,host4,192.173.1.3,192.171.1.1,host12 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.617
1618,host12,host4,192.173.1.3,192.171.1.1,host12 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.618
1619,host12,host4,192.173.1.3,192.171.1.1,host12 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.619
1620,host12,host4,192.173.1.3,192.171.1.1,host12 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.62
1621,host12,host4,192.173.1.3,192.171.1.1,host12 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.621
1622,host12,host4,192.173.1.3,192.171.1.1,host12 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.622
1623,host12,host4,192.173.1.3,192.171.1.1,host12 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.623
1624,host12,host4,192.173.1.3,192.171.1.1,host12 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.624
1625,host12,host4,192.173.1.3,192.171.1.1,host12 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.625
1626,host12,host4,192.173.1.3,192.171.1.1,host12 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.6260000000000001
1627,host12,host4,192.173.1.3,192.171.1.1,host12 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.627
1628,host12,host4,192.173.1.3,192.171.1.1,host12 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.6280000000000001
1629,host12,host4,192.173.1.3,192.171.1.1,host12 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.629
1630,host12,host4,192.173.1.3,192.171.1.1,host12 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.6300000000000001
1631,host12,host4,192.173.1.3,192.171.1.1,host12 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.631
1632,host12,host4,192.173.1.3,192.171.1.1,host12 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.6320000000000001
1633,host12,host4,192.173.1.3,192.171.1.1,host12 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.633
1634,host12,host4,192.173.1.3,192.171.1.1,host12 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.6340000000000001
1635,host12,host4,192.173.1.3,192.171.1.1,host12 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.635
1636,host12,host4,192.173.1.3,192.171.1.1,host12 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.6360000000000001
1637,host12,host4,192.173.1.3,192.171.1.1,host12 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.637
1638,host12,host4,192.173.1.3,192.171.1.1,host12 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.6380000000000001
1639,host12,host4,192.173.1.3,192.171.1.1,host12 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.639
1640,host12,host4,192.173.1.3,192.171.1.1,host12 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.6400000000000001
1641,host12,host4,192.173.1.3,192.171.1.1,host12 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.641
1642,host12,host4,192.173.1.3,192.171.1.1,host12 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.6420000000000001
1643,host12,host4,192.173.1.3,192.171.1.1,host12 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.643
1644,host12,host4,192.173.1.3,192.171.1.1,host12 -> switch4 -> router4 -> router7 -> router8 -> router2 -> switch2 -> host4,8,1.6440000000000001
